timestamp,temperature,wind_direction,wind_speed,wind_gust
2019-08-31T20:20:00+00:00,54,0,0,36
2019-08-31T20:25:00+00:00,53,0,0,37
2019-08-31T20:30:00+00:00,54,0,0,35
2019-08-31T20:35:00+00:00,55,308,308,38
2019-08-31T20:40:00+00:00,55,308,308,41
2019-08-31T20:45:00+00:00,56,308,308,36
2019-08-31T20:50:00+00:00,56,309,309,36
2019-08-31T20:55:00+00:00,55,307,307,35
2019-08-31T21:00:00+00:00,54,307,307,34
2019-08-31T21:05:00+00:00,52,308,308,35
2019-08-31T21:10:00+00:00,54,309,309,35
2019-08-31T21:15:00+00:00,55,309,309,37
2019-08-31T21:20:00+00:00,53,309,309,32
2019-08-31T21:25:00+00:00,54,309,309,34
2019-08-31T21:30:00+00:00,55,308,308,36
2019-08-31T21:35:00+00:00,55,309,309,33
2019-08-31T21:40:00+00:00,55,308,308,35
2019-08-31T21:45:00+00:00,56,307,307,35
2019-08-31T21:50:00+00:00,54,308,308,31
2019-08-31T21:55:00+00:00,53,307,307,30
2019-08-31T22:00:00+00:00,53,308,308,29
2019-08-31T22:05:00+00:00,52,308,308,28
2019-08-31T22:10:00+00:00,51,307,307,26
2019-08-31T22:15:00+00:00,53,307,307,27
2019-08-31T22:20:00+00:00,53,307,307,24
2019-08-31T22:25:00+00:00,52,307,307,27
2019-08-31T22:30:00+00:00,51,307,307,27
2019-08-31T22:35:00+00:00,50,307,307,28
2019-08-31T22:40:00+00:00,51,307,307,27
2019-08-31T22:45:00+00:00,51,307,307,31
2019-08-31T22:50:00+00:00,50,307,307,29
2019-08-31T22:55:00+00:00,51,307,307,30
2019-08-31T23:00:00+00:00,51,307,307,31
2019-08-31T23:05:00+00:00,50,308,308,30
2019-08-31T23:10:00+00:00,51,307,307,27
2019-08-31T23:15:00+00:00,50,307,307,34
2019-08-31T23:20:00+00:00,50,308,308,28
2019-08-31T23:25:00+00:00,49,307,307,28
2019-08-31T23:30:00+00:00,49,307,307,26
2019-08-31T23:35:00+00:00,49,307,307,28
2019-08-31T23:40:00+00:00,49,307,307,29
2019-08-31T23:45:00+00:00,49,308,308,28
2019-08-31T23:50:00+00:00,49,308,308,29
2019-08-31T23:55:00+00:00,49,308,308,28
2019-09-01T00:00:00+00:00,49,308,308,28
2019-09-01T00:05:00+00:00,48,308,308,29
2019-09-01T00:10:00+00:00,48,308,308,25
2019-09-01T00:15:00+00:00,48,308,308,26
2019-09-01T00:20:00+00:00,49,308,308,26
2019-09-01T00:25:00+00:00,48,308,308,27
2019-09-01T00:30:00+00:00,49,308,308,28
2019-09-01T00:35:00+00:00,49,308,308,27
2019-09-01T00:40:00+00:00,48,308,308,28
2019-09-01T00:45:00+00:00,48,308,308,26
2019-09-01T00:50:00+00:00,48,308,308,27
2019-09-01T00:55:00+00:00,48,308,308,25
2019-09-01T01:00:00+00:00,48,308,308,27
2019-09-01T01:05:00+00:00,48,309,309,29
2019-09-01T01:10:00+00:00,48,308,308,27
2019-09-01T01:15:00+00:00,48,309,309,26
2019-09-01T01:20:00+00:00,48,309,309,30
2019-09-01T01:25:00+00:00,48,309,309,29
2019-09-01T01:30:00+00:00,48,309,309,30
2019-09-01T01:35:00+00:00,48,309,309,30
2019-09-01T01:40:00+00:00,48,309,309,32
2019-09-01T01:45:00+00:00,48,309,309,31
2019-09-01T01:50:00+00:00,48,309,309,32
2019-09-01T01:55:00+00:00,48,309,309,31
2019-09-01T02:00:00+00:00,48,309,309,32
2019-09-01T02:05:00+00:00,48,309,309,31
2019-09-01T02:10:00+00:00,48,309,309,31
2019-09-01T02:15:00+00:00,48,309,309,30
2019-09-01T02:20:00+00:00,48,309,309,29
2019-09-01T02:25:00+00:00,48,309,309,28
2019-09-01T02:30:00+00:00,48,309,309,27
2019-09-01T02:35:00+00:00,47,309,309,28
2019-09-01T02:40:00+00:00,48,309,309,29
2019-09-01T02:45:00+00:00,47,309,309,27
2019-09-01T02:50:00+00:00,47,309,309,27
2019-09-01T02:55:00+00:00,47,309,309,28
2019-09-01T03:00:00+00:00,47,309,309,29
2019-09-01T03:05:00+00:00,47,309,309,29
2019-09-01T03:10:00+00:00,47,310,310,29
2019-09-01T03:15:00+00:00,47,309,309,31
2019-09-01T03:20:00+00:00,47,309,309,32
2019-09-01T03:25:00+00:00,47,309,309,31
2019-09-01T03:30:00+00:00,47,309,309,29
2019-09-01T03:35:00+00:00,47,310,310,28
2019-09-01T03:40:00+00:00,47,310,310,25
2019-09-01T03:45:00+00:00,47,310,310,28
2019-09-01T03:50:00+00:00,47,310,310,27
2019-09-01T03:55:00+00:00,47,310,310,29
2019-09-01T04:00:00+00:00,47,310,310,27
2019-09-01T04:05:00+00:00,47,310,310,26
2019-09-01T04:10:00+00:00,47,310,310,27
2019-09-01T04:15:00+00:00,47,310,310,28
2019-09-01T04:20:00+00:00,47,310,310,25
2019-09-01T04:25:00+00:00,47,310,310,24
2019-09-01T04:30:00+00:00,47,310,310,24
2019-09-01T04:35:00+00:00,47,310,310,25
2019-09-01T04:40:00+00:00,47,310,310,25
2019-09-01T04:45:00+00:00,47,310,310,25
2019-09-01T04:50:00+00:00,47,310,310,25
2019-09-01T04:55:00+00:00,47,310,310,24
2019-09-01T05:00:00+00:00,47,310,310,26
2019-09-01T05:05:00+00:00,47,311,311,24
2019-09-01T05:10:00+00:00,47,311,311,24
2019-09-01T05:15:00+00:00,47,311,311,23
2019-09-01T05:20:00+00:00,47,311,311,23
2019-09-01T05:25:00+00:00,47,311,311,22
2019-09-01T05:30:00+00:00,47,311,311,23
2019-09-01T05:35:00+00:00,47,311,311,22
2019-09-01T05:40:00+00:00,47,311,311,22
2019-09-01T05:45:00+00:00,47,311,311,23
2019-09-01T05:50:00+00:00,48,311,311,23
2019-09-01T05:55:00+00:00,48,311,311,23
2019-09-01T06:00:00+00:00,48,311,311,23
2019-09-01T06:05:00+00:00,48,311,311,24
2019-09-01T06:10:00+00:00,48,311,311,23
2019-09-01T06:15:00+00:00,47,311,311,24
2019-09-01T06:20:00+00:00,48,311,311,23
2019-09-01T06:25:00+00:00,48,311,311,23
2019-09-01T06:30:00+00:00,47,311,311,22
2019-09-01T06:35:00+00:00,47,311,311,22
2019-09-01T06:40:00+00:00,47,311,311,23
2019-09-01T06:45:00+00:00,47,311,311,22
2019-09-01T06:50:00+00:00,47,311,311,22
2019-09-01T06:55:00+00:00,47,311,311,22
2019-09-01T07:00:00+00:00,48,311,311,19
2019-09-01T07:05:00+00:00,48,311,311,20
2019-09-01T07:10:00+00:00,48,311,311,16
2019-09-01T07:15:00+00:00,47,311,311,15
2019-09-01T07:20:00+00:00,47,311,311,14
2019-09-01T07:25:00+00:00,47,311,311,15
2019-09-01T07:30:00+00:00,48,311,311,14
2019-09-01T07:35:00+00:00,48,311,311,13
2019-09-01T07:40:00+00:00,48,311,311,13
2019-09-01T07:45:00+00:00,48,311,311,13
2019-09-01T07:50:00+00:00,48,311,311,13
2019-09-01T07:55:00+00:00,48,311,311,13
2019-09-01T08:00:00+00:00,48,311,311,12
2019-09-01T08:05:00+00:00,48,311,311,12
2019-09-01T08:10:00+00:00,48,311,311,10
2019-09-01T08:15:00+00:00,48,311,311,8
2019-09-01T08:20:00+00:00,48,311,311,8
2019-09-01T08:25:00+00:00,48,311,311,8
2019-09-01T08:30:00+00:00,48,311,311,7
2019-09-01T08:35:00+00:00,48,311,311,5
2019-09-01T08:40:00+00:00,48,311,311,4
2019-09-01T08:45:00+00:00,48,311,311,0
2019-09-01T08:50:00+00:00,48,311,311,0
2019-09-01T08:55:00+00:00,48,-9999,-9999,0
2019-09-01T09:00:00+00:00,48,-9999,-9999,0
2019-09-01T09:05:00+00:00,48,-9999,-9999,0
2019-09-01T09:10:00+00:00,48,-9999,-9999,0
2019-09-01T09:15:00+00:00,46,-9999,-9999,0
2019-09-01T09:20:00+00:00,46,-9999,-9999,0
2019-09-01T09:25:00+00:00,46,-9999,-9999,0
2019-09-01T09:30:00+00:00,45,-9999,-9999,0
2019-09-01T09:35:00+00:00,45,-9999,-9999,0
2019-09-01T09:40:00+00:00,46,-9999,-9999,0
2019-09-01T09:45:00+00:00,46,-9999,-9999,0
2019-09-01T09:50:00+00:00,46,-9999,-9999,0
2019-09-01T09:55:00+00:00,45,-9999,-9999,0
2019-09-01T10:00:00+00:00,45,-9999,-9999,0
2019-09-01T10:05:00+00:00,45,-9999,-9999,0
2019-09-01T10:10:00+00:00,45,-9999,-9999,0
2019-09-01T10:15:00+00:00,45,-9999,-9999,0
2019-09-01T10:20:00+00:00,44,-9999,-9999,0
2019-09-01T10:25:00+00:00,44,-9999,-9999,0
2019-09-01T10:30:00+00:00,45,-9999,-9999,0
2019-09-01T10:35:00+00:00,45,-9999,-9999,0
2019-09-01T10:40:00+00:00,44,-9999,-9999,0
2019-09-01T10:45:00+00:00,44,-9999,-9999,0
2019-09-01T10:50:00+00:00,44,-9999,-9999,0
2019-09-01T10:55:00+00:00,45,-9999,-9999,0
2019-09-01T11:00:00+00:00,45,-9999,-9999,0
2019-09-01T11:05:00+00:00,45,-9999,-9999,0
2019-09-01T11:10:00+00:00,45,-9999,-9999,0
2019-09-01T11:15:00+00:00,46,-9999,-9999,0
2019-09-01T11:20:00+00:00,46,-9999,-9999,0
2019-09-01T11:25:00+00:00,47,-9999,-9999,0
2019-09-01T11:30:00+00:00,47,-9999,-9999,0
2019-09-01T11:35:00+00:00,47,-9999,-9999,0
2019-09-01T11:40:00+00:00,48,-9999,-9999,0
2019-09-01T11:45:00+00:00,48,-9999,-9999,0
2019-09-01T11:50:00+00:00,48,-9999,-9999,0
2019-09-01T11:55:00+00:00,49,-9999,-9999,0
2019-09-01T12:00:00+00:00,49,311,311,2
2019-09-01T12:05:00+00:00,49,311,311,11
2019-09-01T12:10:00+00:00,50,311,311,11
2019-09-01T12:15:00+00:00,50,311,311,9
2019-09-01T12:20:00+00:00,50,311,311,11
2019-09-01T12:25:00+00:00,51,311,311,11
2019-09-01T12:30:00+00:00,51,311,311,10
2019-09-01T12:35:00+00:00,51,311,311,10
2019-09-01T12:40:00+00:00,51,311,311,9
2019-09-01T12:45:00+00:00,51,311,311,10
2019-09-01T12:50:00+00:00,51,311,311,13
2019-09-01T12:55:00+00:00,52,311,311,15
2019-09-01T13:00:00+00:00,53,311,311,14
2019-09-01T13:05:00+00:00,53,311,311,17
2019-09-01T13:10:00+00:00,53,312,312,18
2019-09-01T13:15:00+00:00,53,312,312,17
2019-09-01T13:20:00+00:00,53,311,311,16
2019-09-01T13:25:00+00:00,53,311,311,14
2019-09-01T13:30:00+00:00,54,311,311,14
2019-09-01T13:35:00+00:00,54,311,311,13
2019-09-01T13:40:00+00:00,55,311,311,14
2019-09-01T13:45:00+00:00,55,311,311,14
2019-09-01T13:50:00+00:00,53,311,311,13
2019-09-01T13:55:00+00:00,54,311,311,13
2019-09-01T14:00:00+00:00,55,311,311,14
2019-09-01T14:05:00+00:00,56,311,311,16
2019-09-01T14:10:00+00:00,56,311,311,16
2019-09-01T14:15:00+00:00,56,311,311,15
2019-09-01T14:20:00+00:00,56,310,310,17
2019-09-01T14:25:00+00:00,55,311,311,16
2019-09-01T14:30:00+00:00,56,310,310,15
2019-09-01T14:35:00+00:00,56,311,311,20
2019-09-01T14:40:00+00:00,57,311,311,17
2019-09-01T14:45:00+00:00,57,312,312,20
2019-09-01T14:50:00+00:00,57,311,311,18
2019-09-01T14:55:00+00:00,57,311,311,17
2019-09-01T15:00:00+00:00,57,311,311,17
2019-09-01T15:05:00+00:00,57,311,311,16
2019-09-01T15:10:00+00:00,58,311,311,15
2019-09-01T15:15:00+00:00,57,311,311,14
2019-09-01T15:20:00+00:00,58,312,312,17
2019-09-01T15:25:00+00:00,58,311,311,13
2019-09-01T15:30:00+00:00,56,311,311,11
2019-09-01T15:35:00+00:00,56,311,311,11
2019-09-01T15:40:00+00:00,59,312,312,11
2019-09-01T15:45:00+00:00,56,312,312,7
2019-09-01T15:50:00+00:00,58,312,312,6
2019-09-01T15:55:00+00:00,57,312,312,8
2019-09-01T16:00:00+00:00,59,312,312,8
2019-09-01T16:05:00+00:00,58,311,311,6
2019-09-01T16:10:00+00:00,59,312,312,7
2019-09-01T16:15:00+00:00,59,312,312,9
2019-09-01T16:20:00+00:00,60,311,311,7
2019-09-01T16:25:00+00:00,59,312,312,8
2019-09-01T16:30:00+00:00,57,312,312,11
2019-09-01T16:35:00+00:00,58,311,311,12
2019-09-01T16:40:00+00:00,60,311,311,9
2019-09-01T16:45:00+00:00,61,311,311,14
2019-09-01T16:50:00+00:00,59,311,311,11
2019-09-01T16:55:00+00:00,59,311,311,12
2019-09-01T17:00:00+00:00,58,311,311,11
2019-09-01T17:05:00+00:00,58,311,311,13
2019-09-01T17:10:00+00:00,61,311,311,11
2019-09-01T17:15:00+00:00,60,311,311,9
2019-09-01T17:20:00+00:00,60,311,311,11
2019-09-01T17:25:00+00:00,60,311,311,9
2019-09-01T17:30:00+00:00,60,311,311,11
2019-09-01T17:35:00+00:00,61,311,311,9
2019-09-01T17:40:00+00:00,60,311,311,8
2019-09-01T17:45:00+00:00,61,311,311,11
2019-09-01T17:50:00+00:00,61,311,311,9
2019-09-01T17:55:00+00:00,59,311,311,9
2019-09-01T18:00:00+00:00,61,311,311,7
2019-09-01T18:05:00+00:00,60,311,311,9
2019-09-01T18:10:00+00:00,59,311,311,10
2019-09-01T18:15:00+00:00,59,311,311,13
2019-09-01T18:20:00+00:00,61,311,311,13
2019-09-01T18:25:00+00:00,60,311,311,7
2019-09-01T18:30:00+00:00,61,311,311,13
2019-09-01T18:35:00+00:00,61,311,311,14
2019-09-01T18:40:00+00:00,61,311,311,13
2019-09-01T18:45:00+00:00,62,311,311,12
2019-09-01T18:50:00+00:00,62,311,311,17
2019-09-01T18:55:00+00:00,61,311,311,11
2019-09-01T19:00:00+00:00,60,311,311,9
2019-09-01T19:05:00+00:00,61,311,311,18
2019-09-01T19:10:00+00:00,60,311,311,16
2019-09-01T19:15:00+00:00,62,311,311,22
2019-09-01T19:20:00+00:00,64,311,311,17
2019-09-01T19:25:00+00:00,62,311,311,14
2019-09-01T19:30:00+00:00,63,311,311,17
2019-09-01T19:35:00+00:00,63,311,311,16
2019-09-01T19:40:00+00:00,62,311,311,21
2019-09-01T19:45:00+00:00,62,311,311,18
2019-09-01T19:50:00+00:00,63,311,311,17
2019-09-01T19:55:00+00:00,62,310,310,17
2019-09-01T20:00:00+00:00,63,311,311,20
2019-09-01T20:05:00+00:00,62,311,311,19
2019-09-01T20:10:00+00:00,63,311,311,16
2019-09-01T20:15:00+00:00,62,311,311,17
2019-09-01T20:20:00+00:00,62,311,311,20
2019-09-01T20:25:00+00:00,63,311,311,22
2019-09-01T20:30:00+00:00,62,311,311,23
2019-09-01T20:35:00+00:00,61,311,311,24
2019-09-01T20:40:00+00:00,61,311,311,24
2019-09-01T20:45:00+00:00,60,310,310,26
2019-09-01T20:50:00+00:00,60,310,310,22
2019-09-01T20:55:00+00:00,62,310,310,28
2019-09-01T21:00:00+00:00,60,310,310,26
2019-09-01T21:05:00+00:00,61,310,310,23
2019-09-01T21:10:00+00:00,60,310,310,25
2019-09-01T21:15:00+00:00,58,310,310,20
2019-09-01T21:20:00+00:00,57,310,310,16
2019-09-01T21:25:00+00:00,57,310,310,18
2019-09-01T21:30:00+00:00,56,310,310,18
2019-09-01T21:35:00+00:00,56,310,310,16
2019-09-01T21:40:00+00:00,56,310,310,16
2019-09-01T21:45:00+00:00,56,310,310,20
2019-09-01T21:50:00+00:00,56,309,309,19
2019-09-01T21:55:00+00:00,56,308,308,20
2019-09-01T22:00:00+00:00,56,308,308,24
2019-09-01T22:05:00+00:00,56,308,308,19
2019-09-01T22:10:00+00:00,56,307,307,30
2019-09-01T22:15:00+00:00,56,305,305,24
2019-09-01T22:20:00+00:00,56,305,305,19
2019-09-01T22:25:00+00:00,56,305,305,25
2019-09-01T22:30:00+00:00,56,305,305,23
2019-09-01T22:35:00+00:00,56,305,305,24
2019-09-01T22:40:00+00:00,56,305,305,23
2019-09-01T22:45:00+00:00,55,305,305,22
2019-09-01T22:50:00+00:00,55,305,305,20
2019-09-01T22:55:00+00:00,55,305,305,23
2019-09-01T23:00:00+00:00,55,303,303,27
2019-09-01T23:05:00+00:00,55,303,303,23
2019-09-01T23:10:00+00:00,55,302,302,22
2019-09-01T23:15:00+00:00,54,303,303,21
2019-09-01T23:20:00+00:00,54,303,303,22
2019-09-01T23:25:00+00:00,55,303,303,22
2019-09-01T23:30:00+00:00,55,303,303,18
2019-09-01T23:35:00+00:00,55,303,303,22
2019-09-01T23:40:00+00:00,54,302,302,26
2019-09-01T23:45:00+00:00,55,302,302,22
2019-09-01T23:50:00+00:00,54,302,302,21
2019-09-01T23:55:00+00:00,54,302,302,20
2019-09-02T00:00:00+00:00,54,302,302,20
2019-09-02T00:05:00+00:00,54,302,302,22
2019-09-02T00:10:00+00:00,55,302,302,22
2019-09-02T00:15:00+00:00,54,302,302,22
2019-09-02T00:20:00+00:00,54,302,302,19
2019-09-02T00:25:00+00:00,54,302,302,20
2019-09-02T00:30:00+00:00,54,302,302,26
2019-09-02T00:35:00+00:00,54,302,302,24
2019-09-02T00:40:00+00:00,54,302,302,26
2019-09-02T00:45:00+00:00,54,302,302,23
2019-09-02T00:50:00+00:00,54,302,302,30
2019-09-02T00:55:00+00:00,54,302,302,26
2019-09-02T01:00:00+00:00,54,301,301,26
2019-09-02T01:05:00+00:00,54,301,301,29
2019-09-02T01:10:00+00:00,54,301,301,23
2019-09-02T01:15:00+00:00,53,301,301,24
2019-09-02T01:20:00+00:00,53,301,301,25
2019-09-02T01:25:00+00:00,54,301,301,32
2019-09-02T01:30:00+00:00,54,301,301,28
2019-09-02T01:35:00+00:00,54,301,301,29
2019-09-02T01:40:00+00:00,54,301,301,31
2019-09-02T01:45:00+00:00,54,301,301,30
2019-09-02T01:50:00+00:00,55,301,301,26
2019-09-02T01:55:00+00:00,55,301,301,27
2019-09-02T02:00:00+00:00,55,301,301,29
2019-09-02T02:05:00+00:00,55,301,301,29
2019-09-02T02:10:00+00:00,55,301,301,28
2019-09-02T02:15:00+00:00,55,301,301,29
2019-09-02T02:20:00+00:00,55,301,301,30
2019-09-02T02:25:00+00:00,55,301,301,30
2019-09-02T02:30:00+00:00,54,301,301,32
2019-09-02T02:35:00+00:00,54,301,301,28
2019-09-02T02:40:00+00:00,53,301,301,30
2019-09-02T02:45:00+00:00,53,301,301,31
2019-09-02T02:50:00+00:00,52,301,301,26
2019-09-02T02:55:00+00:00,52,301,301,33
2019-09-02T03:00:00+00:00,53,301,301,25
2019-09-02T03:05:00+00:00,53,301,301,22
2019-09-02T03:10:00+00:00,53,301,301,25
2019-09-02T03:15:00+00:00,53,301,301,27
2019-09-02T03:20:00+00:00,53,301,301,23
2019-09-02T03:25:00+00:00,53,301,301,26
2019-09-02T03:30:00+00:00,53,301,301,24
2019-09-02T03:35:00+00:00,53,301,301,26
2019-09-02T03:40:00+00:00,53,301,301,24
2019-09-02T03:45:00+00:00,53,300,300,30
2019-09-02T03:50:00+00:00,53,300,300,30
2019-09-02T03:55:00+00:00,53,300,300,28
2019-09-02T04:00:00+00:00,53,300,300,31
2019-09-02T04:05:00+00:00,53,300,300,28
2019-09-02T04:10:00+00:00,53,300,300,29
2019-09-02T04:15:00+00:00,53,300,300,30
2019-09-02T04:20:00+00:00,53,300,300,27
2019-09-02T04:25:00+00:00,53,300,300,25
2019-09-02T04:30:00+00:00,53,300,300,25
2019-09-02T04:35:00+00:00,53,300,300,31
2019-09-02T04:40:00+00:00,53,300,300,31
2019-09-02T04:45:00+00:00,53,300,300,30
2019-09-02T04:50:00+00:00,53,300,300,30
2019-09-02T04:55:00+00:00,53,300,300,27
2019-09-02T05:00:00+00:00,53,300,300,29
2019-09-02T05:05:00+00:00,53,298,298,37
2019-09-02T05:10:00+00:00,52,298,298,29
2019-09-02T05:15:00+00:00,53,279,279,34
2019-09-02T05:20:00+00:00,53,276,276,34
2019-09-02T05:25:00+00:00,53,276,276,30
2019-09-02T05:30:00+00:00,53,275,275,30
2019-09-02T05:35:00+00:00,53,275,275,30
2019-09-02T05:40:00+00:00,53,274,274,36
2019-09-02T05:45:00+00:00,53,273,273,33
2019-09-02T05:50:00+00:00,53,273,273,37
2019-09-02T05:55:00+00:00,53,272,272,34
2019-09-02T06:00:00+00:00,53,272,272,30
2019-09-02T06:05:00+00:00,53,272,272,33
2019-09-02T06:10:00+00:00,53,272,272,33
2019-09-02T06:15:00+00:00,53,272,272,32
2019-09-02T06:20:00+00:00,53,272,272,31
2019-09-02T06:25:00+00:00,53,272,272,39
2019-09-02T06:30:00+00:00,53,272,272,28
2019-09-02T06:35:00+00:00,53,272,272,36
2019-09-02T06:40:00+00:00,53,272,272,31
2019-09-02T06:45:00+00:00,53,272,272,38
2019-09-02T06:50:00+00:00,53,272,272,31
2019-09-02T06:55:00+00:00,53,272,272,29
2019-09-02T07:00:00+00:00,53,272,272,33
2019-09-02T07:05:00+00:00,53,272,272,34
2019-09-02T07:10:00+00:00,53,272,272,30
2019-09-02T07:15:00+00:00,53,272,272,33
2019-09-02T07:20:00+00:00,53,271,271,48
2019-09-02T07:25:00+00:00,53,270,270,36
2019-09-02T07:30:00+00:00,53,270,270,49
2019-09-02T07:35:00+00:00,53,270,270,38
2019-09-02T07:40:00+00:00,53,270,270,34
2019-09-02T07:45:00+00:00,54,270,270,37
2019-09-02T07:50:00+00:00,54,270,270,37
2019-09-02T07:55:00+00:00,54,270,270,48
2019-09-02T08:00:00+00:00,54,270,270,47
2019-09-02T08:05:00+00:00,54,270,270,49
2019-09-02T08:10:00+00:00,54,269,269,43
2019-09-02T08:15:00+00:00,54,269,269,45
2019-09-02T08:20:00+00:00,54,269,269,37
2019-09-02T08:25:00+00:00,54,269,269,41
2019-09-02T08:30:00+00:00,54,269,269,39
2019-09-02T08:35:00+00:00,54,269,269,46
2019-09-02T08:40:00+00:00,54,269,269,48
2019-09-02T08:45:00+00:00,54,269,269,41
2019-09-02T08:50:00+00:00,54,269,269,39
2019-09-02T08:55:00+00:00,54,269,269,42
2019-09-02T09:00:00+00:00,54,269,269,41
2019-09-02T09:05:00+00:00,54,269,269,34
2019-09-02T09:10:00+00:00,54,269,269,29
2019-09-02T09:15:00+00:00,54,269,269,31
2019-09-02T09:20:00+00:00,54,269,269,31
2019-09-02T09:25:00+00:00,54,269,269,35
2019-09-02T09:30:00+00:00,54,269,269,50
2019-09-02T09:35:00+00:00,54,269,269,33
2019-09-02T09:40:00+00:00,54,269,269,35
2019-09-02T09:45:00+00:00,54,269,269,38
2019-09-02T09:50:00+00:00,54,269,269,37
2019-09-02T09:55:00+00:00,54,269,269,33
2019-09-02T10:00:00+00:00,54,267,267,39
2019-09-02T10:05:00+00:00,54,267,267,35
2019-09-02T10:10:00+00:00,54,267,267,39
2019-09-02T10:15:00+00:00,54,267,267,40
2019-09-02T10:20:00+00:00,54,267,267,39
2019-09-02T10:25:00+00:00,54,267,267,39
2019-09-02T10:30:00+00:00,54,267,267,37
2019-09-02T10:35:00+00:00,54,267,267,41
2019-09-02T10:40:00+00:00,54,267,267,35
2019-09-02T10:45:00+00:00,54,267,267,40
2019-09-02T10:50:00+00:00,55,267,267,42
2019-09-02T10:55:00+00:00,54,267,267,39
2019-09-02T11:00:00+00:00,55,267,267,36
2019-09-02T11:05:00+00:00,55,267,267,41
2019-09-02T11:10:00+00:00,55,267,267,38
2019-09-02T11:15:00+00:00,55,267,267,38
2019-09-02T11:20:00+00:00,55,267,267,36
2019-09-02T11:25:00+00:00,55,267,267,32
2019-09-02T11:30:00+00:00,55,267,267,36
2019-09-02T11:35:00+00:00,55,267,267,30
2019-09-02T11:40:00+00:00,55,267,267,46
2019-09-02T11:45:00+00:00,55,267,267,38
2019-09-02T11:50:00+00:00,55,267,267,40
2019-09-02T11:55:00+00:00,55,267,267,42
2019-09-02T12:00:00+00:00,55,267,267,37
2019-09-02T12:05:00+00:00,55,267,267,39
2019-09-02T12:10:00+00:00,55,267,267,39
2019-09-02T12:15:00+00:00,55,267,267,36
2019-09-02T12:20:00+00:00,55,267,267,36
2019-09-02T12:25:00+00:00,55,219,219,46
2019-09-02T12:30:00+00:00,55,229,229,56
2019-09-02T12:35:00+00:00,55,220,220,41
2019-09-02T12:40:00+00:00,55,219,219,42
2019-09-02T12:45:00+00:00,55,215,215,44
2019-09-02T12:50:00+00:00,55,227,227,45
2019-09-02T12:55:00+00:00,55,230,230,43
2019-09-02T13:00:00+00:00,55,232,232,55
2019-09-02T13:05:00+00:00,55,229,229,47
2019-09-02T13:10:00+00:00,55,218,218,43
2019-09-02T13:15:00+00:00,55,216,216,45
2019-09-02T13:20:00+00:00,55,226,226,39
2019-09-02T13:25:00+00:00,55,216,216,42
2019-09-02T13:30:00+00:00,55,211,211,38
2019-09-02T13:35:00+00:00,55,220,220,41
2019-09-02T13:40:00+00:00,55,214,214,46
2019-09-02T13:45:00+00:00,55,220,220,40
2019-09-02T13:50:00+00:00,55,215,215,46
2019-09-02T13:55:00+00:00,55,223,223,44
2019-09-02T14:00:00+00:00,55,226,226,46
2019-09-02T14:05:00+00:00,55,227,227,47
2019-09-02T14:10:00+00:00,55,231,231,44
2019-09-02T14:15:00+00:00,55,221,221,48
2019-09-02T14:20:00+00:00,55,218,218,46
2019-09-02T14:25:00+00:00,55,221,221,44
2019-09-02T14:30:00+00:00,55,228,228,39
2019-09-02T14:35:00+00:00,55,219,219,39
2019-09-02T14:40:00+00:00,55,234,234,38
2019-09-02T14:45:00+00:00,55,229,229,40
2019-09-02T14:50:00+00:00,55,202,202,34
2019-09-02T14:55:00+00:00,55,234,234,42
2019-09-02T15:00:00+00:00,55,242,242,39
2019-09-02T15:05:00+00:00,55,216,216,40
2019-09-02T15:10:00+00:00,55,214,214,37
2019-09-02T15:15:00+00:00,55,213,213,37
2019-09-02T15:20:00+00:00,56,223,223,32
2019-09-02T15:25:00+00:00,56,214,214,41
2019-09-02T15:30:00+00:00,56,213,213,37
2019-09-02T15:35:00+00:00,56,211,211,39
2019-09-02T15:40:00+00:00,56,243,243,41
2019-09-02T15:45:00+00:00,56,214,214,37
2019-09-02T15:50:00+00:00,56,213,213,45
2019-09-02T15:55:00+00:00,55,204,204,43
2019-09-02T16:00:00+00:00,56,210,210,42
2019-09-02T16:05:00+00:00,56,215,215,39
2019-09-02T16:10:00+00:00,56,218,218,33
2019-09-02T16:15:00+00:00,56,229,229,31
2019-09-02T16:20:00+00:00,56,222,222,33
2019-09-02T16:25:00+00:00,56,223,223,40
2019-09-02T16:30:00+00:00,56,218,218,49
2019-09-02T16:35:00+00:00,56,224,224,38
2019-09-02T16:40:00+00:00,56,230,230,33
2019-09-02T16:45:00+00:00,56,202,202,28
2019-09-02T16:50:00+00:00,56,207,207,36
2019-09-02T16:55:00+00:00,56,224,224,38
2019-09-02T17:00:00+00:00,56,222,222,36
2019-09-02T17:05:00+00:00,56,231,231,35
2019-09-02T17:10:00+00:00,56,232,232,35
2019-09-02T17:15:00+00:00,56,215,215,36
2019-09-02T17:20:00+00:00,56,224,224,32
2019-09-02T17:25:00+00:00,56,225,225,32
2019-09-02T17:30:00+00:00,56,220,220,35
2019-09-02T17:35:00+00:00,56,219,219,31
2019-09-02T17:40:00+00:00,56,225,225,32
2019-09-02T17:45:00+00:00,56,225,225,34
2019-09-02T17:50:00+00:00,56,235,235,34
2019-09-02T17:55:00+00:00,56,231,231,39
2019-09-02T18:00:00+00:00,56,225,225,33
2019-09-02T18:05:00+00:00,56,218,218,35
2019-09-02T18:10:00+00:00,56,225,225,41
2019-09-02T18:15:00+00:00,56,227,227,32
2019-09-02T18:20:00+00:00,56,224,224,34
